1 500 10000 481.891 1 48.6487
2 500 10000 482.908 1.92048 25.3315
3 500 10000 487.924 2.65186 18.3451
4 500 10000 485.489 3.35993 14.4791
5 500 10000 483.518 4.09619 11.8766
6 500 10000 485.095 4.73325 10.2781
7 500 10000 478.609 4.28219 11.3607
8 500 10000 484.845 4.34982 11.1841
9 500 10000 482.705 4.54417 10.7057
10 500 10000 481.255 4.67486 10.4064
11 500 10000 486.078 4.99993 9.72987
12 500 10000 485.358 5.27067 9.23007
13 500 10000 486.463 5.56426 8.74306
14 500 10000 485.071 5.97418 8.14316
15 500 10000 485.519 6.07613 8.00652
16 500 10000 485.818 6.18688 7.8632
17 500 10000 480.82 6.37692 7.62886
18 500 10000 479.242 6.55772 7.41854
19 500 10000 482.278 6.47949 7.5081
20 500 10000 487.144 6.52208 7.45907
21 500 10000 485.141 6.00973 8.09499
22 500 10000 479.997 5.22255 9.31512
23 500 10000 485.081 3.31445 14.6777
24 500 10000 482.673 1.68074 28.9449
25 500 10000 488.983 4.34594 11.1941
26 500 10000 487.482 4.15646 11.7043
27 500 10000 485.416 3.88628 12.5181
28 500 10000 485.345 3.73895 13.0113
29 500 10000 480.727 3.73967 13.0088
30 500 10000 479.702 3.7457 12.9879
31 500 10000 476.586 3.73792 13.0149
32 500 10000 483.441 3.74726 12.9825
33 500 10000 482.587 3.75544 12.9542
34 500 10000 476.177 3.75222 12.9653
35 500 10000 479.251 3.73863 13.0124
36 500 10000 478.795 3.84126 12.6648

