1 100 1000 634.415 1
2 100 1000 646.453 1.65332
3 100 1000 649.784 1.40869
4 100 1000 646.616 1.60832
6 100 1000 648.495 1.42998
8 100 1000 650.896 1.30283
12 100 1000 644.035 1.2911
16 100 1000 650.807 1.23469
24 100 1000 651.474 1.18674
32 100 1000 645.959 1.07853
64 100 1000 635.187 0.85753
128 100 1000 640.908 0.576231
1 200 1000 644.849 1
2 200 1000 638.971 1.65834
3 200 1000 631.676 1.46745
4 200 1000 638.689 1.6108
6 200 1000 638.438 1.48013
8 200 1000 635.745 1.43463
12 200 1000 627.634 1.40173
16 200 1000 639.431 1.31169
24 200 1000 639.142 1.31279
32 200 1000 636.429 1.28132
64 200 1000 644.161 1.10503
128 200 1000 641.489 0.864853
1 400 1000 631.707 1
2 400 1000 622.862 1.65252
3 400 1000 624.091 1.44431
4 400 1000 630.37 1.63041
6 400 1000 625.903 1.49045
8 400 1000 626.859 1.47862
12 400 1000 627.693 1.32499
16 400 1000 621.638 1.24664
24 400 1000 631.628 1.20991
32 400 1000 630.612 1.09854
64 400 1000 618.81 1.0893
128 400 1000 628.578 0.995657
1 800 1000 618.035 1
2 800 1000 617.866 1.69052
3 800 1000 623.404 1.47734
4 800 1000 618.443 1.69419
6 800 1000 616 1.56511
8 800 1000 624.819 1.57299
12 800 1000 619.519 1.44258
16 800 1000 612.977 1.39376
24 800 1000 620.934 1.21304
32 800 1000 616.72 1.09269
64 800 1000 622.247 1.18713
128 800 1000 618.884 1.20334
1 1600 1000 609.563 1
2 1600 1000 621.357 1.66141
3 1600 1000 615.827 1.48519
4 1600 1000 612.528 1.71261
6 1600 1000 611.595 1.57695
8 1600 1000 617.159 1.58522
12 1600 1000 610.403 1.50341
16 1600 1000 612.812 1.4613
24 1600 1000 611.906 1.42154
32 1600 1000 610.456 1.40979
64 1600 1000 609.963 1.37804
128 1600 1000 614.89 1.29389

