1 250 1 1342.14 1
2 250 1 1347.55 1.24647
3 250 1 1346.92 1.03704
4 250 1 1340.06 0.983415
6 250 1 1341.01 1.33167
8 250 1 1339.93 1.393
12 250 1 1348.3 1.30995
16 250 1 1342.54 1.3211
24 250 1 1330.77 1.33545
32 250 1 1348.3 1.22467
64 250 1 1341.9 1.12192
128 250 1 1348.3 1.02133
1 250 5 1328.38 1
2 250 5 1295.81 1.2217
3 250 5 1318 1.05105
4 250 5 1308.41 1.21368
6 250 5 1317.94 1.27493
8 250 5 1327.98 1.24424
12 250 5 1351.51 1.21039
16 250 5 1379.1 1.21561
24 250 5 1352.55 1.03118
32 250 5 1368.95 1.10644
64 250 5 1345.44 1.00835
128 250 5 1367.95 0.896695
1 250 10 1299.13 1
2 250 10 1320.13 1.45175
3 250 10 1325.2 1.39495
4 250 10 1308.45 1.54105
6 250 10 1321.77 1.49733
8 250 10 1305.65 1.32148
12 250 10 1316.88 1.37336
16 250 10 1304.48 1.32802
24 250 10 1312.66 1.17971
32 250 10 1318.75 1.09128
64 250 10 1309.37 1.02856
128 250 10 1296.72 0.871787
1 250 25 1187.3 1
2 250 25 1218.59 1.07958
3 250 25 1214.65 1.40026
4 250 25 1195.55 1.49639
6 250 25 1205.18 1.4195
8 250 25 1199.01 1.33911
12 250 25 1235.31 1.30532
16 250 25 1220.29 1.15953
24 250 25 1224.23 1.10585
32 250 25 1196.65 1.10212
64 250 25 1213.68 0.924668
128 250 25 1203.85 0.815528
1 250 50 1151.52 1
2 250 50 1120.45 1.70902
3 250 50 1108.7 1.42282
4 250 50 1107.8 1.56211
6 250 50 1117.13 1.48388
8 250 50 1105.58 1.37459
12 250 50 1103.48 1.27495
16 250 50 1111.47 1.20963
24 250 50 1123.01 1.14552
32 250 50 1105.38 0.996359
64 250 50 1115.4 0.963116
128 250 50 1098.25 0.835483
1 250 100 1002.7 1
2 250 100 989.912 1.17558
3 250 100 977.091 1.42117
4 250 100 982.339 1.70913
6 250 100 981.271 1.4684
8 250 100 1005.73 1.41119
12 250 100 989.812 1.27054
16 250 100 989.857 1.19158
24 250 100 990.779 1.15529
32 250 100 993.086 1.1043
64 250 100 989.342 0.993256
128 250 100 994.725 0.840014
1 250 250 841.143 1
2 250 250 833.391 1.67004
3 250 250 840.173 1.44619
4 250 250 829.365 1.63577
6 250 250 837.552 1.46206
8 250 250 835.044 1.3971
12 250 250 835.844 1.2846
16 250 250 828.245 1.20367
24 250 250 830.727 1.14402
32 250 250 825.029 1.10162
64 250 250 824.276 0.998425
128 250 250 825.466 0.847111
1 250 500 723.811 1
2 250 500 725.377 1.68399
3 250 500 723.073 1.42115
4 250 500 721.924 1.66621
6 250 500 723.655 1.47812
8 250 500 721.828 1.38095
12 250 500 720.328 1.27832
16 250 500 720.962 1.23392
24 250 500 721.945 1.15435
32 250 500 727.752 1.09299
64 250 500 719.429 0.997974
128 250 500 715.614 0.855769
1 250 1000 626.756 1
2 250 1000 630.676 1.68513
3 250 1000 638.667 1.4701
4 250 1000 630.693 1.64308
6 250 1000 631.253 1.44279
8 250 1000 633.661 1.40858
12 250 1000 628.136 1.28071
16 250 1000 632.27 1.22497
24 250 1000 635.269 1.15062
32 250 1000 634.617 1.09532
64 250 1000 634.622 0.986085
128 250 1000 622.509 0.826459
1 250 2500 541.9 1
2 250 2500 542.033 1.69727
3 250 2500 540.057 1.47371
4 250 2500 542.057 1.67644
6 250 2500 547.389 1.49052
8 250 2500 546.302 1.42124
12 250 2500 534.652 1.29644
16 250 2500 547.513 1.24435
24 250 2500 544.221 1.17013
32 250 2500 546.675 1.11538
64 250 2500 547.187 1.00682
128 250 2500 544.499 0.863717
1 250 5000 506.795 1
2 250 5000 504.699 1.56081
3 250 5000 509.466 1.44674
4 250 5000 505.892 1.63734
6 250 5000 503.623 1.47453
8 250 5000 508.051 1.40674
12 250 5000 504.26 1.28625
16 250 5000 505.698 1.22729
24 250 5000 506.202 1.15749
32 250 5000 509.561 1.09886
64 250 5000 502.636 0.99589
128 250 5000 497.085 0.854545
1 250 10000 481.7 1
2 250 10000 491.186 1.69097
3 250 10000 491.672 1.46306
4 250 10000 484.315 1.67096
6 250 10000 494.519 1.48766
8 250 10000 480.418 1.41419
12 250 10000 483.328 1.29142
16 250 10000 485.687 1.23147
24 250 10000 492.587 1.15757
32 250 10000 494.188 1.10538
64 250 10000 487.286 0.985478
128 250 10000 493.257 0.855212
1 250 25000 479.888 1
2 250 25000 485.9 1.68061
3 250 25000 489.007 1.45431
4 250 25000 481.941 1.63368
6 250 25000 485.52 1.44726
8 250 25000 483.667 1.39615
12 250 25000 481.438 1.27545
16 250 25000 479.303 1.23001
24 250 25000 480.084 1.15844
32 250 25000 485.08 1.10518
64 250 25000 481.02 0.997316
128 250 25000 486.138 0.852139

