100 100 1003.84 0.0362115
100 200 885.472 0.0697153
100 300 810.234 0.10538
100 400 765.987 0.140573
100 500 737.545 0.175368
100 600 712.19 0.209136
100 700 688.094 0.243928
100 800 671.372 0.2775
100 900 662.667 0.313015
100 1000 633.387 0.353189
100 2000 575.679 0.697184
100 3000 539.347 1.04379
100 4000 524.03 1.40013
100 5000 510.585 1.74719
100 6000 507.043 2.09527
100 7000 498.536 2.47446
100 8000 498.93 2.8139
100 9000 498.2 3.24105
100 10000 497.364 3.51496

