Threads=1 PopulationSize=250 maxNumIterations=5000 Fitness=164565 Speedup=1
Threads=2 PopulationSize=250 maxNumIterations=5000 Fitness=165940 Speedup=1.90287
Threads=3 PopulationSize=250 maxNumIterations=5000 Fitness=163145 Speedup=2.43188
Threads=4 PopulationSize=250 maxNumIterations=5000 Fitness=166372 Speedup=3.11704
Threads=5 PopulationSize=250 maxNumIterations=5000 Fitness=163625 Speedup=3.55835
Threads=6 PopulationSize=250 maxNumIterations=5000 Fitness=164220 Speedup=3.98886
Threads=7 PopulationSize=250 maxNumIterations=5000 Fitness=166219 Speedup=4.40693
Threads=8 PopulationSize=250 maxNumIterations=5000 Fitness=164104 Speedup=4.19343
Threads=9 PopulationSize=250 maxNumIterations=5000 Fitness=166332 Speedup=4.36549
Threads=10 PopulationSize=250 maxNumIterations=5000 Fitness=163718 Speedup=4.72981
Threads=11 PopulationSize=250 maxNumIterations=5000 Fitness=166669 Speedup=4.86477
Threads=12 PopulationSize=250 maxNumIterations=5000 Fitness=166076 Speedup=5.19757
Threads=13 PopulationSize=250 maxNumIterations=5000 Fitness=165304 Speedup=5.34734
Threads=14 PopulationSize=250 maxNumIterations=5000 Fitness=164814 Speedup=5.60323
Threads=15 PopulationSize=250 maxNumIterations=5000 Fitness=164743 Speedup=5.8684
Threads=16 PopulationSize=250 maxNumIterations=5000 Fitness=165226 Speedup=5.99875
Threads=17 PopulationSize=250 maxNumIterations=5000 Fitness=167891 Speedup=5.89196
Threads=18 PopulationSize=250 maxNumIterations=5000 Fitness=165097 Speedup=6.16491
Threads=19 PopulationSize=250 maxNumIterations=5000 Fitness=167222 Speedup=6.00119
Threads=20 PopulationSize=250 maxNumIterations=5000 Fitness=165593 Speedup=5.72454
Threads=21 PopulationSize=250 maxNumIterations=5000 Fitness=166281 Speedup=5.1386
Threads=22 PopulationSize=250 maxNumIterations=5000 Fitness=166221 Speedup=3.82994
Threads=23 PopulationSize=250 maxNumIterations=5000 Fitness=164728 Speedup=1.78426
Threads=24 PopulationSize=250 maxNumIterations=5000 Fitness=167622 Speedup=0.443369
Threads=25 PopulationSize=250 maxNumIterations=5000 Fitness=164478 Speedup=2.03421
Threads=26 PopulationSize=250 maxNumIterations=5000 Fitness=165408 Speedup=1.99267
Threads=27 PopulationSize=250 maxNumIterations=5000 Fitness=163026 Speedup=1.96149
Threads=28 PopulationSize=250 maxNumIterations=5000 Fitness=166831 Speedup=1.95284
Threads=29 PopulationSize=250 maxNumIterations=5000 Fitness=166038 Speedup=1.96231
Threads=30 PopulationSize=250 maxNumIterations=5000 Fitness=164303 Speedup=1.9537
Threads=31 PopulationSize=250 maxNumIterations=5000 Fitness=163079 Speedup=1.95523
Threads=32 PopulationSize=250 maxNumIterations=5000 Fitness=165926 Speedup=1.9411
Threads=33 PopulationSize=250 maxNumIterations=5000 Fitness=165603 Speedup=1.83356
Threads=34 PopulationSize=250 maxNumIterations=5000 Fitness=164732 Speedup=1.88404
Threads=35 PopulationSize=250 maxNumIterations=5000 Fitness=164897 Speedup=1.93694
Threads=36 PopulationSize=250 maxNumIterations=5000 Fitness=162893 Speedup=1.91384
