1 1 1000 831.886 1
2 1 1000 831.886 0.757628
3 1 1000 831.886 0.861979
4 1 1000 768.404 0.915289
6 1 1000 768.404 0.909484
8 1 1000 768.404 0.752498
12 1 1000 768.404 0.735854
16 1 1000 768.404 0.617091
24 1 1000 788.332 0.141271
32 1 1000 792.99 0.0677918
64 1 1000 757.118 0.0231529
128 1 1000 734.318 0.0107717
1 5 1000 707.769 1
2 5 1000 670.634 1.37384
3 5 1000 695.273 1.68772
4 5 1000 672.521 1.69265
6 5 1000 694.161 1.97927
8 5 1000 690.783 1.83261
12 5 1000 707.994 1.79208
16 5 1000 699.669 1.33032
24 5 1000 691.013 0.35122
32 5 1000 691.131 0.229818
64 5 1000 698.367 0.078035
128 5 1000 721.156 0.033323
1 10 1000 702.609 1
2 10 1000 680.94 1.81262
3 10 1000 685.109 2.02739
4 10 1000 673.69 2.34519
6 10 1000 680.562 2.62704
8 10 1000 683.41 2.1097
12 10 1000 685.277 2.26021
16 10 1000 687.045 1.99839
24 10 1000 689.682 0.332574
32 10 1000 688.937 0.391747
64 10 1000 687.996 0.133356
128 10 1000 677.589 0.0597544
1 25 1000 670.304 1
2 25 1000 671.692 1.86436
3 25 1000 665.61 2.53376
4 25 1000 667.333 3.0717
6 25 1000 667.335 2.934
8 25 1000 661.537 3.12522
12 25 1000 660.333 2.66028
16 25 1000 664.558 1.85458
24 25 1000 667.316 0.0753039
32 25 1000 668.436 0.880435
64 25 1000 664.697 0.344779
128 25 1000 673.298 0.154593
1 50 1000 657.586 1
2 50 1000 662.606 1.95697
3 50 1000 656.603 2.77146
4 50 1000 659.812 3.28828
6 50 1000 655.604 3.12287
8 50 1000 657.666 3.60013
12 50 1000 653.801 4.21757
16 50 1000 653.72 3.40365
24 50 1000 652.218 0.129429
32 50 1000 656.83 1.30762
64 50 1000 652.853 0.614237
128 50 1000 658.102 0.241535
1 100 1000 645.497 1
2 100 1000 647.301 2.06324
3 100 1000 653.096 1.83385
4 100 1000 643.177 2.44636
6 100 1000 649.91 3.74566
8 100 1000 650.908 3.97154
12 100 1000 646.734 4.15906
16 100 1000 649.022 3.76862
24 100 1000 646.741 0.204723
32 100 1000 650.293 1.40409
64 100 1000 643.96 0.877812
128 100 1000 648.34 0.37192
1 200 1000 635.401 1
2 200 1000 635.608 1.80153
3 200 1000 633.08 1.93672
4 200 1000 643.967 2.9538
6 200 1000 629.639 4.41302
8 200 1000 641.45 4.48004
12 200 1000 638.678 3.97853
16 200 1000 640.284 4.40111
24 200 1000 641.345 0.316874
32 200 1000 628.856 1.83677
64 200 1000 634.272 1.19819
128 200 1000 632.416 0.58131
1 300 1000 629.792 1
2 300 1000 631.314 1.91936
3 300 1000 636.375 2.11685
4 300 1000 625.334 2.61803
6 300 1000 623.877 3.75526
8 300 1000 629.478 4.26461
12 300 1000 640.469 4.65547
16 300 1000 637.049 5.14898
24 300 1000 636.298 0.425882
32 300 1000 636.886 2.103
64 300 1000 632 1.50903
128 300 1000 633.656 0.762069
1 400 1000 631.087 1
2 400 1000 627.525 1.53891
3 400 1000 622.678 2.14229
4 400 1000 626.084 3.2098
6 400 1000 630.628 3.95316
8 400 1000 627.19 4.14541
12 400 1000 624.639 5.00035
16 400 1000 628.709 4.53095
24 400 1000 631.637 0.501302
32 400 1000 623.549 2.30605
64 400 1000 619.232 1.65385
128 400 1000 634.313 0.945427
1 600 1000 622.587 1
2 600 1000 611.239 1.92175
3 600 1000 617.305 2.3899
4 600 1000 621.132 3.20751
6 600 1000 625.671 4.10857
8 600 1000 618.729 4.06013
12 600 1000 613.297 4.50961
16 600 1000 623.103 4.74668
24 600 1000 622.672 0.646494
