1 1 1000 793.64 1
2 1 1000 793.64 0.654786
3 1 1000 793.64 0.864534
4 1 1000 793.64 0.394997
6 1 1000 682.369 0.210473
8 1 1000 682.369 0.153669
12 1 1000 702.585 0.0985829
16 1 1000 727.244 0.076453
24 1 1000 786.975 0.0486349
32 1 1000 716.03 0.0433995
64 1 1000 780.695 0.0179608
128 1 1000 748.807 0.0103249
1 5 1000 716.257 1
2 5 1000 717.122 1.36361
3 5 1000 703.21 1.2075
4 5 1000 701.545 1.14803
6 5 1000 698.525 0.667661
8 5 1000 694.949 0.483691
12 5 1000 705.129 0.369629
16 5 1000 691.425 0.308488
24 5 1000 708.412 0.224006
32 5 1000 702.796 0.176524
64 5 1000 705.171 0.0921543
128 5 1000 690.673 0.0447372
1 10 1000 689.043 1
2 10 1000 679.953 1.12948
3 10 1000 687.317 1.20916
4 10 1000 682.159 1.28202
6 10 1000 688.371 0.901505
8 10 1000 686.751 0.690174
12 10 1000 678.237 0.586277
16 10 1000 682.805 0.493233
24 10 1000 680.568 0.371723
32 10 1000 677.108 0.307157
64 10 1000 684.44 0.17052
128 10 1000 681.375 0.0881807
1 25 1000 673.262 1
2 25 1000 666.616 1.25309
3 25 1000 658.672 1.36071
4 25 1000 672.044 1.63229
6 25 1000 671.418 1.25496
8 25 1000 675.631 0.995867
12 25 1000 656.531 0.931311
16 25 1000 671.358 0.822286
24 25 1000 666.275 0.687283
32 25 1000 674.107 0.584629
64 25 1000 666.723 0.371202
128 25 1000 674.806 0.206498
1 50 1000 662.003 1
2 50 1000 645.249 1.66818
3 50 1000 658.582 1.38355
4 50 1000 660.214 1.7393
6 50 1000 652.947 1.39429
8 50 1000 653.946 1.17223
12 50 1000 652.288 1.14153
16 50 1000 654.564 1.06515
24 50 1000 657.506 0.945752
32 50 1000 654.769 0.830979
64 50 1000 666.256 0.595959
128 50 1000 647.061 0.370201
1 100 1000 642.254 1
2 100 1000 651.087 1.66978
3 100 1000 643.201 1.467
4 100 1000 644.332 1.72968
6 100 1000 645.021 1.46831
8 100 1000 645.652 1.31553
12 100 1000 633.399 1.31065
16 100 1000 638.373 1.25049
24 100 1000 641.635 1.15791
32 100 1000 639.655 1.08094
64 100 1000 646.905 0.853789
128 100 1000 644.76 0.604033
1 200 1000 638.644 1
2 200 1000 635 1.67972
3 200 1000 640.764 1.41784
4 200 1000 626.927 1.67787
6 200 1000 631.193 1.44801
8 200 1000 632.101 1.3791
12 200 1000 639.308 1.26155
16 200 1000 621.396 1.18422
24 200 1000 648.975 1.11063
32 200 1000 634.614 1.04778
64 200 1000 637.699 0.958924
128 200 1000 641.724 0.781896
1 300 1000 622.611 1
2 300 1000 638.377 1.66591
3 300 1000 633.178 1.46725
4 300 1000 632.777 1.62287
6 300 1000 626.289 1.49959
8 300 1000 639.812 1.43031
12 300 1000 633.803 1.30378
16 300 1000 634.408 1.25811
24 300 1000 626.284 1.18587
32 300 1000 632.948 1.14883
64 300 1000 627.086 1.03549
128 300 1000 632.779 0.919681
1 400 1000 624.231 1
2 400 1000 629.11 1.62753
3 400 1000 631.264 1.4783
4 400 1000 632.127 1.64131
6 400 1000 626.122 1.50644
8 400 1000 627.437 1.40932
12 400 1000 626.541 1.35367
16 400 1000 622.217 1.30056
24 400 1000 627.214 1.24512
32 400 1000 626.821 1.20508
64 400 1000 629.018 1.11912
128 400 1000 625.969 1.01436
1 600 1000 622.96 1
2 600 1000 617.473 1.68088
3 600 1000 619.465 1.50124
4 600 1000 619.625 1.67934
6 600 1000 625.503 1.52314
8 600 1000 621.074 1.50787
12 600 1000 629.183 1.38311
16 600 1000 628.001 1.34062
24 600 1000 626.156 1.28721
32 600 1000 617.616 1.25177
64 600 1000 621.771 1.18439
128 600 1000 622.865 1.11111
1 800 1000 621.693 1
2 800 1000 626.773 1.60487
3 800 1000 618.98 1.48035
4 800 1000 621.013 1.6888
6 800 1000 618.332 1.53559
8 800 1000 619.336 1.53543
12 800 1000 620.37 1.41168
16 800 1000 623.516 1.35988
24 800 1000 624.937 1.31368
32 800 1000 619.152 1.27701
64 800 1000 621.155 1.21019
128 800 1000 623.026 1.17228
1 1000 1000 617.653 1
2 1000 1000 616.85 1.69018
3 1000 1000 625.435 1.47612
4 1000 1000 618.864 1.70028
6 1000 1000 622.01 1.54338
8 1000 1000 615.143 1.54291
12 1000 1000 613.118 1.42243
16 1000 1000 622.294 1.37386
24 1000 1000 611.332 1.33136
32 1000 1000 617.751 1.26918
64 1000 1000 615.485 1.21541
128 1000 1000 620.522 1.20226
1 1200 1000 617.45 1
2 1200 1000 622.541 1.65005
