Threads=1 PopulationSize=250 maxNumIterations=5000 Fitness=254448 Speedup=1
Threads=2 PopulationSize=250 maxNumIterations=5000 Fitness=253028 Speedup=1.85191
Threads=3 PopulationSize=250 maxNumIterations=5000 Fitness=253472 Speedup=2.66071
Threads=4 PopulationSize=250 maxNumIterations=5000 Fitness=251932 Speedup=3.65475
Threads=5 PopulationSize=250 maxNumIterations=5000 Fitness=255278 Speedup=4.40101
Threads=6 PopulationSize=250 maxNumIterations=5000 Fitness=255774 Speedup=5.21878
Threads=7 PopulationSize=250 maxNumIterations=5000 Fitness=253886 Speedup=5.03653
Threads=8 PopulationSize=250 maxNumIterations=5000 Fitness=254808 Speedup=5.414
Threads=9 PopulationSize=250 maxNumIterations=5000 Fitness=253242 Speedup=5.65054
Threads=10 PopulationSize=250 maxNumIterations=5000 Fitness=253348 Speedup=5.49337
Threads=11 PopulationSize=250 maxNumIterations=5000 Fitness=252424 Speedup=5.29648
Threads=12 PopulationSize=250 maxNumIterations=5000 Fitness=253862 Speedup=5.74694
Threads=13 PopulationSize=250 maxNumIterations=5000 Fitness=255282 Speedup=6.04326
Threads=14 PopulationSize=250 maxNumIterations=5000 Fitness=253403 Speedup=6.49908
Threads=15 PopulationSize=250 maxNumIterations=5000 Fitness=254422 Speedup=6.83054
Threads=16 PopulationSize=250 maxNumIterations=5000 Fitness=253815 Speedup=7.17905
Threads=17 PopulationSize=250 maxNumIterations=5000 Fitness=255808 Speedup=7.6836
Threads=18 PopulationSize=250 maxNumIterations=5000 Fitness=252547 Speedup=7.94053
Threads=19 PopulationSize=250 maxNumIterations=5000 Fitness=253405 Speedup=7.96084
Threads=20 PopulationSize=250 maxNumIterations=5000 Fitness=253317 Speedup=7.96076
Threads=21 PopulationSize=250 maxNumIterations=5000 Fitness=256433 Speedup=6.97767
Threads=22 PopulationSize=250 maxNumIterations=5000 Fitness=253336 Speedup=5.7996
Threads=23 PopulationSize=250 maxNumIterations=5000 Fitness=252568 Speedup=4.83344
Threads=24 PopulationSize=250 maxNumIterations=5000 Fitness=252893 Speedup=1.49254
Threads=25 PopulationSize=250 maxNumIterations=5000 Fitness=252623 Speedup=4.02568
Threads=26 PopulationSize=250 maxNumIterations=5000 Fitness=254888 Speedup=3.79642
Threads=27 PopulationSize=250 maxNumIterations=5000 Fitness=253980 Speedup=3.40802
Threads=28 PopulationSize=250 maxNumIterations=5000 Fitness=254480 Speedup=3.39408
Threads=29 PopulationSize=250 maxNumIterations=5000 Fitness=254197 Speedup=3.41141
Threads=30 PopulationSize=250 maxNumIterations=5000 Fitness=254727 Speedup=3.42806
Threads=31 PopulationSize=250 maxNumIterations=5000 Fitness=254091 Speedup=3.54281
Threads=32 PopulationSize=250 maxNumIterations=5000 Fitness=254384 Speedup=3.61411
Threads=33 PopulationSize=250 maxNumIterations=5000 Fitness=254153 Speedup=3.59179
Threads=34 PopulationSize=250 maxNumIterations=5000 Fitness=254337 Speedup=3.57884
Threads=35 PopulationSize=250 maxNumIterations=5000 Fitness=253867 Speedup=3.54338
Threads=36 PopulationSize=250 maxNumIterations=5000 Fitness=255002 Speedup=3.51951
