Threads=1 PopulationSize=250 maxNumIterations=5000 Fitness=505.167 Speedup=1
Threads=2 PopulationSize=250 maxNumIterations=5000 Fitness=500.22 Speedup=1.85746
Threads=3 PopulationSize=250 maxNumIterations=5000 Fitness=508.603 Speedup=2.62062
Threads=4 PopulationSize=250 maxNumIterations=5000 Fitness=508.219 Speedup=3.20985
Threads=5 PopulationSize=250 maxNumIterations=5000 Fitness=504.951 Speedup=4.12262
Threads=6 PopulationSize=250 maxNumIterations=5000 Fitness=503.646 Speedup=4.59443
Threads=7 PopulationSize=250 maxNumIterations=5000 Fitness=506.402 Speedup=3.99012
Threads=8 PopulationSize=250 maxNumIterations=5000 Fitness=500.438 Speedup=3.65442
Threads=9 PopulationSize=250 maxNumIterations=5000 Fitness=497.673 Speedup=4.02355
Threads=10 PopulationSize=250 maxNumIterations=5000 Fitness=509.464 Speedup=4.05724
Threads=11 PopulationSize=250 maxNumIterations=5000 Fitness=509.327 Speedup=4.1945
Threads=12 PopulationSize=250 maxNumIterations=5000 Fitness=509.791 Speedup=4.34408
Threads=13 PopulationSize=250 maxNumIterations=5000 Fitness=502.49 Speedup=4.50508
Threads=14 PopulationSize=250 maxNumIterations=5000 Fitness=506.418 Speedup=4.5914
Threads=15 PopulationSize=250 maxNumIterations=5000 Fitness=502.737 Speedup=4.67692
Threads=16 PopulationSize=250 maxNumIterations=5000 Fitness=500.471 Speedup=4.74033
Threads=17 PopulationSize=250 maxNumIterations=5000 Fitness=509.564 Speedup=4.64906
Threads=18 PopulationSize=250 maxNumIterations=5000 Fitness=508.441 Speedup=4.58583
Threads=19 PopulationSize=250 maxNumIterations=5000 Fitness=509.708 Speedup=4.49643
Threads=20 PopulationSize=250 maxNumIterations=5000 Fitness=509.328 Speedup=4.00339
Threads=21 PopulationSize=250 maxNumIterations=5000 Fitness=501.095 Speedup=3.71828
Threads=22 PopulationSize=250 maxNumIterations=5000 Fitness=501.534 Speedup=3.02599
Threads=23 PopulationSize=250 maxNumIterations=5000 Fitness=497.476 Speedup=2.07638
Threads=24 PopulationSize=250 maxNumIterations=5000 Fitness=503.705 Speedup=0.704012
Threads=25 PopulationSize=250 maxNumIterations=5000 Fitness=509.744 Speedup=2.67133
Threads=26 PopulationSize=250 maxNumIterations=5000 Fitness=501.415 Speedup=2.61407
Threads=27 PopulationSize=250 maxNumIterations=5000 Fitness=511.028 Speedup=2.60528
Threads=28 PopulationSize=250 maxNumIterations=5000 Fitness=508.81 Speedup=2.60686
Threads=29 PopulationSize=250 maxNumIterations=5000 Fitness=501.526 Speedup=2.58031
Threads=30 PopulationSize=250 maxNumIterations=5000 Fitness=505.698 Speedup=2.57768
Threads=31 PopulationSize=250 maxNumIterations=5000 Fitness=509.304 Speedup=2.57937
Threads=32 PopulationSize=250 maxNumIterations=5000 Fitness=503.053 Speedup=2.54242
Threads=33 PopulationSize=250 maxNumIterations=5000 Fitness=506.083 Speedup=2.53869
Threads=34 PopulationSize=250 maxNumIterations=5000 Fitness=506.694 Speedup=2.51454
Threads=35 PopulationSize=250 maxNumIterations=5000 Fitness=504.033 Speedup=2.52185
Threads=36 PopulationSize=250 maxNumIterations=5000 Fitness=505.525 Speedup=2.50899

