1 250 5000 119661 1
2 250 5000 123016 1.87914
3 250 5000 124073 2.55955
4 250 5000 121901 3.27726
5 250 5000 125541 3.07815
6 250 5000 121664 4.57071
7 250 5000 123117 4.91709
8 250 5000 119515 4.64471
9 250 5000 120114 4.84002
10 250 5000 121901 5.19806
11 250 5000 125539 5.19494
12 250 5000 124100 5.63161
13 250 5000 121129 5.79361
14 250 5000 119821 6.17138
15 250 5000 120914 6.51053
16 250 5000 124911 6.54211
17 250 5000 122915 6.74835
18 250 5000 122666 7.02285
19 250 5000 121295 6.87582
20 250 5000 121290 6.74621
21 250 5000 120700 6.22253
22 250 5000 120462 5.59053
23 250 5000 122632 3.23797
24 250 5000 122992 0.65514
25 250 5000 121678 2.46458
26 250 5000 121727 2.44346
27 250 5000 123251 2.37498
28 250 5000 120520 2.33111
29 250 5000 124887 2.3199
30 250 5000 119407 2.37028
31 250 5000 120453 2.32396
32 250 5000 122823 2.3497
33 250 5000 124089 2.35232
34 250 5000 122132 2.2927
35 250 5000 122477 2.31491
36 250 5000 120007 2.31117
