1 250 5000 289744 1
2 250 5000 278347 1.85499
3 250 5000 290497 2.71998
4 250 5000 285193 2.62433
5 250 5000 280843 4.19881
6 250 5000 284171 4.31131
7 250 5000 289720 4.10159
8 250 5000 284827 4.84333
9 250 5000 288412 5.49583
10 250 5000 287075 4.76124
11 250 5000 287087 5.07733
12 250 5000 288898 5.48061
13 250 5000 282909 5.71409
14 250 5000 280392 6.00533
15 250 5000 285498 6.36959
16 250 5000 285258 6.62046
17 250 5000 289607 6.74691
18 250 5000 286548 7.11986
19 250 5000 285230 6.79732
20 250 5000 285725 7.15363
21 250 5000 284919 6.49065
22 250 5000 287743 5.25644
23 250 5000 286303 2.85774
24 250 5000 280863 0.791719
25 250 5000 283247 2.55584
26 250 5000 285185 2.5172
27 250 5000 287527 2.51561
28 250 5000 285790 2.50599
29 250 5000 283295 2.48901
30 250 5000 286137 2.48283
31 250 5000 286631 2.47542
32 250 5000 281164 2.49278
33 250 5000 283453 2.47758
34 250 5000 284459 2.51144
35 250 5000 289870 2.46086
36 250 5000 283317 2.5074
